time_stamp,lat,lon,alt
2026-05-28T02:38:44.599Z,24.9428796,121.3704323,-0.016
2026-05-28T02:38:45.599Z,24.9428798,121.3704337,0.237
2026-05-28T02:38:46.593Z,24.9428792,121.3704339,0.22
2026-05-28T02:38:47.582Z,24.9428795,121.3704357,0.064
2026-05-28T02:38:48.579Z,24.9428806,121.3704398,0.07
2026-05-28T02:38:49.589Z,24.9428802,121.3704396,0.002
2026-05-28T02:38:50.616Z,24.9428799,121.3704413,0.339
2026-05-28T02:38:51.578Z,24.9428805,121.3704408,0.042
2026-05-28T02:38:52.594Z,24.9428807,121.3704408,0.149
2026-05-28T02:38:53.582Z,24.942882,121.3704404,0.152
2026-05-28T02:38:54.579Z,24.9428825,121.3704399,0.005
2026-05-28T02:38:55.598Z,24.9428822,121.3704373,0.002
2026-05-28T02:38:56.585Z,24.9428823,121.3704348,-0.045
2026-05-28T02:38:57.582Z,24.942882,121.3704318,0.158
2026-05-28T02:38:58.585Z,24.9428818,121.3704311,-0.011
2026-05-28T02:38:59.584Z,24.9428817,121.3704309,0.033
2026-05-28T02:39:00.599Z,24.9428821,121.3704303,-0.05
2026-05-28T02:39:01.592Z,24.9428825,121.3704305,0.163
2026-05-28T02:39:02.586Z,24.9428834,121.3704285,-0.056
2026-05-28T02:39:03.583Z,24.9428847,121.3704297,-0.113
2026-05-28T02:39:04.582Z,24.9428853,121.3704305,0.118
2026-05-28T02:39:05.586Z,24.9428851,121.3704305,0.098
2026-05-28T02:39:06.585Z,24.9428844,121.3704294,0.169
2026-05-28T02:39:07.578Z,24.9428838,121.370428,-0.096
2026-05-28T02:39:08.587Z,24.9428838,121.370427,0.073
2026-05-28T02:39:09.598Z,24.9428845,121.3704277,-0.062
2026-05-28T02:39:10.670Z,24.9428837,121.3704268,0.07
2026-05-28T02:39:11.588Z,24.9428833,121.3704268,0.152
2026-05-28T02:39:12.592Z,24.9428828,121.3704262,0.265
2026-05-28T02:39:13.606Z,24.9428826,121.3704256,0.127
2026-05-28T02:39:14.584Z,24.9428842,121.370428,0.042
2026-05-28T02:39:15.572Z,24.9428842,121.3704288,0.37
2026-05-28T02:39:16.583Z,24.9428837,121.3704284,0.079
2026-05-28T02:39:17.583Z,24.9428828,121.370427,-0.079
2026-05-28T02:39:18.593Z,24.9428827,121.3704269,0.155
2026-05-28T02:39:19.569Z,24.9428828,121.370425,0.327
2026-05-28T02:39:20.574Z,24.942882,121.3704219,0.138
2026-05-28T02:39:21.585Z,24.9428818,121.3704205,0.285
2026-05-28T02:39:22.585Z,24.9428811,121.3704197,0.031
2026-05-28T02:39:23.598Z,24.9428803,121.3704185,-0.073
2026-05-28T02:39:24.584Z,24.9428802,121.3704185,0.101
2026-05-28T02:39:25.574Z,24.9428791,121.370417,0.169
2026-05-28T02:39:26.588Z,24.9428779,121.3704145,0.211
2026-05-28T02:39:27.580Z,24.9428778,121.3704131,0.146
2026-05-28T02:39:28.572Z,24.9428772,121.3704109,0.104
2026-05-28T02:39:29.589Z,24.9428771,121.3704098,0.217
2026-05-28T02:39:30.577Z,24.9428764,121.3704088,0.211
2026-05-28T02:39:31.576Z,24.9428754,121.3704072,0.033
2026-05-28T02:39:32.579Z,24.9428745,121.3704046,0.014
2026-05-28T02:39:33.605Z,24.9428737,121.3704027,0.163
2026-05-28T02:39:34.584Z,24.9428724,121.3704011,0.259
2026-05-28T02:39:35.582Z,24.9428723,121.3704013,0.022
2026-05-28T02:39:36.579Z,24.9428719,121.3704004,0.098
2026-05-28T02:39:37.587Z,24.9428708,121.3703991,-0.141
2026-05-28T02:39:38.613Z,24.9428688,121.3703965,0.257
2026-05-28T02:39:39.590Z,24.9428685,121.3703972,0.469
2026-05-28T02:39:40.584Z,24.9428679,121.3703952,0.107
2026-05-28T02:39:41.580Z,24.9428666,121.3703935,0.265
2026-05-28T02:39:42.587Z,24.9428656,121.3703947,-0.203
2026-05-28T02:39:43.622Z,24.9428641,121.3703964,0.084
2026-05-28T02:39:44.598Z,24.9428626,121.3703984,0.223
2026-05-28T02:39:45.583Z,24.9428617,121.3704015,0.062
2026-05-28T02:39:46.581Z,24.9428604,121.3704042,-0.045
2026-05-28T02:39:47.574Z,24.9428594,121.3704067,-0.158
2026-05-28T02:39:48.583Z,24.9428589,121.3704091,-0.107
2026-05-28T02:39:49.695Z,24.9428586,121.3704121,0.053
2026-05-28T02:39:50.631Z,24.9428578,121.3704134,0.149
2026-05-28T02:39:51.591Z,24.9428571,121.3704147,0.118
2026-05-28T02:39:52.583Z,24.9428569,121.3704178,0.079
2026-05-28T02:39:53.588Z,24.9428558,121.3704196,0.226
2026-05-28T02:39:54.582Z,24.942856,121.3704191,-0.022
2026-05-28T02:39:55.593Z,24.9428557,121.3704192,-0.062
2026-05-28T02:39:56.582Z,24.9428549,121.3704181,0.248
2026-05-28T02:39:57.579Z,24.9428552,121.3704192,0.257
2026-05-28T02:39:58.604Z,24.9428547,121.3704183,0.35
2026-05-28T02:39:59.575Z,24.9428547,121.3704164,0.053
2026-05-28T02:40:00.587Z,24.9428546,121.3704163,0.042
2026-05-28T02:40:01.576Z,24.942856,121.3704157,0.276
2026-05-28T02:40:02.572Z,24.9428563,121.3704166,0.084
2026-05-28T02:40:03.574Z,24.9428569,121.3704179,0.033
2026-05-28T02:40:04.572Z,24.9428569,121.3704178,0.203
2026-05-28T02:40:05.575Z,24.9428579,121.3704185,0.276
2026-05-28T02:40:06.580Z,24.9428576,121.3704168,0.039
2026-05-28T02:40:07.581Z,24.9428589,121.3704161,0.387
2026-05-28T02:40:08.574Z,24.9428593,121.3704157,-0.067
2026-05-28T02:40:09.591Z,24.9428592,121.370417,-0.107
2026-05-28T02:40:10.582Z,24.9428591,121.3704176,0.192
2026-05-28T02:40:11.604Z,24.9428587,121.3704178,0.144
2026-05-28T02:40:12.580Z,24.942858,121.3704166,0.265
2026-05-28T02:40:13.589Z,24.9428566,121.3704158,0.186
2026-05-28T02:40:14.594Z,24.9428571,121.3704168,0.203
2026-05-28T02:40:15.582Z,24.9428572,121.370417,0.381
2026-05-28T02:40:16.581Z,24.9428584,121.3704188,0.214
2026-05-28T02:40:17.583Z,24.9428588,121.3704204,0.231
2026-05-28T02:40:18.579Z,24.9428595,121.3704232,0.412
2026-05-28T02:40:19.582Z,24.9428601,121.3704261,0.118
2026-05-28T02:40:20.617Z,24.9428608,121.3704274,0.113
2026-05-28T02:40:21.596Z,24.9428624,121.3704313,0.033
2026-05-28T02:40:22.574Z,24.9428638,121.3704347,0.197
2026-05-28T02:40:23.570Z,24.9428643,121.3704364,-0.169
2026-05-28T02:40:24.581Z,24.9428654,121.3704385,0.07
2026-05-28T02:40:25.580Z,24.9428674,121.3704419,0.062
2026-05-28T02:40:26.580Z,24.9428695,121.3704453,-0.18
2026-05-28T02:40:27.587Z,24.9428697,121.3704475,-0.005
2026-05-28T02:40:28.574Z,24.9428696,121.3704481,-0.096
2026-05-28T02:40:29.591Z,24.9428685,121.3704495,0.296
2026-05-28T02:40:30.595Z,24.9428674,121.3704521,0.356
2026-05-28T02:40:31.575Z,24.9428651,121.3704526,-0.005
2026-05-28T02:40:32.589Z,24.9428643,121.3704552,0.053
2026-05-28T02:40:33.585Z,24.9428638,121.3704583,-0.079
2026-05-28T02:40:34.567Z,24.9428627,121.3704609,0.05
2026-05-28T02:40:35.584Z,24.9428613,121.3704635,0.226
2026-05-28T02:40:36.585Z,24.9428592,121.370465,0.223
2026-05-28T02:40:37.568Z,24.942857,121.3704665,0.172
2026-05-28T02:40:38.584Z,24.9428555,121.3704684,-0.282
2026-05-28T02:40:39.598Z,24.9428552,121.370471,0.09
2026-05-28T02:40:40.601Z,24.9428558,121.3704729,0.025
2026-05-28T02:40:41.584Z,24.9428547,121.3704725,0.031
2026-05-28T02:40:42.584Z,24.9428543,121.3704743,0.002
2026-05-28T02:40:43.576Z,24.9428542,121.3704751,0.178
2026-05-28T02:40:44.587Z,24.9428541,121.3704769,0.087
2026-05-28T02:40:45.600Z,24.9428548,121.3704805,0.014
2026-05-28T02:40:46.586Z,24.9428551,121.3704823,0.073
2026-05-28T02:40:47.599Z,24.9428557,121.3704848,-0.079
2026-05-28T02:40:48.583Z,24.9428547,121.3704852,0.039
2026-05-28T02:40:49.606Z,24.9428546,121.3704861,0.073
2026-05-28T02:40:50.583Z,24.9428535,121.3704861,0.011
2026-05-28T02:40:51.570Z,24.942855,121.3704884,0.265
2026-05-28T02:40:52.589Z,24.9428561,121.3704912,0.511
2026-05-28T02:40:53.580Z,24.9428572,121.3704924,-0.276
2026-05-28T02:40:54.579Z,24.9428592,121.3704952,-0.011
2026-05-28T02:40:55.585Z,24.9428611,121.3704972,0.237
2026-05-28T02:40:56.613Z,24.9428619,121.3704982,0.214
2026-05-28T02:40:57.567Z,24.9428631,121.3705006,0.234
2026-05-28T02:40:58.578Z,24.9428636,121.3705022,0.011
2026-05-28T02:40:59.589Z,24.9428646,121.3705034,0.011
2026-05-28T02:41:00.585Z,24.9428646,121.370506,0.146
2026-05-28T02:41:01.568Z,24.9428653,121.3705063,-0.011
2026-05-28T02:41:02.580Z,24.9428651,121.3705061,0.059
2026-05-28T02:41:03.588Z,24.9428649,121.3705058,0.296
2026-05-28T02:41:04.584Z,24.9428654,121.3705071,-0.062
2026-05-28T02:41:05.582Z,24.942866,121.3705075,0.002
2026-05-28T02:41:06.584Z,24.9428667,121.3705088,0.443
2026-05-28T02:41:07.580Z,24.9428672,121.3705102,0.189
2026-05-28T02:41:08.582Z,24.9428673,121.370508,0.2
2026-05-28T02:41:09.586Z,24.9428669,121.370504,0.062
2026-05-28T02:41:10.579Z,24.9428684,121.3705033,0.33
2026-05-28T02:41:11.584Z,24.9428685,121.3705008,-0.101
2026-05-28T02:41:12.601Z,24.9428689,121.3705019,0.305
2026-05-28T02:41:13.607Z,24.9428687,121.3705011,0.172
2026-05-28T02:41:14.591Z,24.9428687,121.370502,-0.067
2026-05-28T02:41:15.617Z,24.9428703,121.3705048,0.18
2026-05-28T02:41:16.583Z,24.9428698,121.3705026,0.308
2026-05-28T02:41:17.581Z,24.9428692,121.3705,-0.067
2026-05-28T02:41:18.574Z,24.9428708,121.3705032,-0.033
2026-05-28T02:41:19.584Z,24.9428707,121.3705052,-0.073
2026-05-28T02:41:20.601Z,24.9428722,121.3705068,0.005
2026-05-28T02:41:21.578Z,24.9428721,121.3705044,0.469
2026-05-28T02:41:22.591Z,24.9428729,121.3705046,0.093
2026-05-28T02:41:23.584Z,24.9428726,121.3705024,-0.022
2026-05-28T02:41:24.562Z,24.9428731,121.3705002,0.217
2026-05-28T02:41:25.572Z,24.942873,121.3704999,-0.067
2026-05-28T02:41:26.583Z,24.9428732,121.3704995,0.07
2026-05-28T02:41:27.577Z,24.9428724,121.3704959,-0.022
2026-05-28T02:41:28.576Z,24.9428728,121.370496,0.011
2026-05-28T02:41:29.566Z,24.942872,121.3704942,0.183
2026-05-28T02:41:30.582Z,24.942873,121.3704939,0.042
2026-05-28T02:41:31.576Z,24.9428738,121.3704929,0.35
2026-05-28T02:41:32.582Z,24.9428747,121.3704921,0.161
2026-05-28T02:41:33.604Z,24.942875,121.3704905,0.076
2026-05-28T02:41:34.573Z,24.942876,121.3704915,0.214
2026-05-28T02:41:35.630Z,24.9428763,121.3704926,-0.016
2026-05-28T02:41:36.580Z,24.9428777,121.3704934,-0.271
2026-05-28T02:41:37.586Z,24.942878,121.3704894,0.113
2026-05-28T02:41:38.605Z,24.942878,121.3704886,0.093
2026-05-28T02:41:39.577Z,24.9428782,121.3704909,0.036
2026-05-28T02:41:40.579Z,24.9428783,121.3704913,-0.214
2026-05-28T02:41:41.581Z,24.9428789,121.3704918,-0.101
2026-05-28T02:41:42.576Z,24.9428803,121.3704931,0.053
2026-05-28T02:41:43.579Z,24.9428795,121.3704942,0.186
2026-05-28T02:41:44.573Z,24.9428797,121.3704927,0.014
